filename,score,kept
hdr_02639.exr,0.197045,1
hdr_02640.exr,0.072248,1
hdr_02641.exr,0.313457,1
hdr_02642.exr,0.201003,1
hdr_02644.exr,0.106636,1
hdr_02646.exr,0.105939,1
hdr_02647.exr,0.117282,1
hdr_02650.exr,0.086554,1
hdr_02651.exr,0.185223,1
hdr_02652.exr,0.210223,1
hdr_02653.exr,0.170727,1
hdr_02654.exr,0.090837,1
hdr_02655.exr,0.278388,1
hdr_02656.exr,0.317650,1
hdr_02657.exr,0.363266,1
hdr_02658.exr,0.163025,1
hdr_02659.exr,0.134314,1
hdr_02660.exr,0.052871,1
hdr_02661.exr,0.091607,1
hdr_02662.exr,0.067180,1
hdr_02664.exr,0.138193,1
hdr_02665.exr,0.089162,1
hdr_02668.exr,0.120128,1
hdr_02669.exr,0.121306,1
hdr_02670.exr,0.180605,1
hdr_02672.exr,0.106414,1
hdr_02673.exr,0.132028,1
hdr_02674.exr,0.184559,1
hdr_02675.exr,0.066811,1
hdr_02676.exr,0.185136,1
hdr_02677.exr,0.103125,1
hdr_02678.exr,0.078099,1
hdr_02680.exr,0.160641,1
hdr_02681.exr,0.133080,1
hdr_02683.exr,0.217185,1
hdr_02684.exr,0.174080,1
hdr_02685.exr,0.090319,1
hdr_02686.exr,0.069076,1
hdr_02687.exr,0.922654,0
hdr_02689.exr,0.233882,1
hdr_02690.exr,0.231394,1
hdr_02692.exr,0.202743,1
hdr_02693.exr,0.103792,1
hdr_02694.exr,0.061020,1
hdr_02695.exr,0.054762,1
hdr_02696.exr,0.287457,1
hdr_02697.exr,0.158301,1
hdr_02698.exr,0.113976,1
hdr_02699.exr,0.069928,1
hdr_02700.exr,0.105406,1
hdr_02701.exr,0.151991,1
hdr_02702.exr,0.854067,1
hdr_02703.exr,0.310761,1
hdr_02704.exr,0.081320,1
hdr_02705.exr,0.107042,1
hdr_02706.exr,0.110205,1
hdr_02707.exr,0.113912,1
hdr_02708.exr,0.142009,1
hdr_02709.exr,0.067878,1
hdr_02710.exr,0.122348,1
hdr_02711.exr,0.155040,1
hdr_02712.exr,0.143195,1
hdr_02713.exr,0.044975,1
hdr_02715.exr,0.132811,1
hdr_02716.exr,0.092255,1
hdr_02717.exr,0.296616,1
hdr_02718.exr,0.136007,1
hdr_02720.exr,0.121339,1
hdr_02721.exr,0.135136,1
hdr_02722.exr,0.099121,1
hdr_02723.exr,0.032017,1
hdr_02724.exr,0.144328,1
hdr_02725.exr,0.229301,1
hdr_02726.exr,0.407656,1
hdr_02727.exr,0.486652,1
hdr_02728.exr,0.091206,1
hdr_02729.exr,0.109351,1
hdr_02730.exr,0.184604,1
hdr_02731.exr,0.082589,1
hdr_02732.exr,0.123079,1
hdr_02733.exr,0.081681,1
hdr_02735.exr,0.091215,1
hdr_02736.exr,0.147482,1
hdr_02738.exr,0.301482,1
hdr_02739.exr,0.171140,1
hdr_02740.exr,0.076354,1
hdr_02741.exr,0.139408,1
hdr_02742.exr,0.196790,1
hdr_02743.exr,0.115746,1
hdr_02745.exr,0.182263,1
hdr_02746.exr,0.263276,1
hdr_02747.exr,0.140349,1
hdr_02748.exr,0.115261,1
hdr_02750.exr,0.116237,1
hdr_02751.exr,0.080255,1
hdr_02752.exr,0.036024,1
hdr_02753.exr,0.097804,1
hdr_02754.exr,0.119634,1
hdr_02755.exr,0.159527,1
hdr_02756.exr,0.095306,1
hdr_02757.exr,0.115729,1
hdr_02758.exr,0.493442,1
hdr_02759.exr,0.176825,1
hdr_02760.exr,0.126251,1
hdr_02761.exr,0.078990,1
hdr_02762.exr,0.104585,1
hdr_02763.exr,0.042026,1
hdr_02764.exr,0.142145,1
hdr_02765.exr,0.199247,1
hdr_02768.exr,0.175038,1
hdr_02769.exr,0.565898,1
hdr_02770.exr,0.080964,1
hdr_02773.exr,0.059981,1
hdr_02774.exr,0.169377,1
hdr_02775.exr,0.063750,1
hdr_02776.exr,0.055517,1
hdr_02777.exr,0.078367,1
hdr_02778.exr,0.269558,1
hdr_02780.exr,0.216703,1
hdr_02781.exr,0.226623,1
hdr_02782.exr,0.437109,1
hdr_02783.exr,0.111298,1
hdr_02784.exr,0.300419,1
hdr_02785.exr,0.067729,1
hdr_02786.exr,0.120364,1
hdr_02788.exr,0.169823,1
hdr_02789.exr,0.063778,1
hdr_02790.exr,0.034729,1
hdr_02791.exr,0.063402,1
hdr_02792.exr,0.045410,1
hdr_02793.exr,0.530615,1
hdr_02794.exr,0.064559,1
hdr_02795.exr,0.795404,1
hdr_02796.exr,0.098430,1
hdr_02797.exr,0.076654,1
hdr_02798.exr,0.107266,1
hdr_02799.exr,0.091257,1
hdr_02800.exr,0.037721,1
hdr_02801.exr,-0.001923,1
hdr_02802.exr,-0.013014,1
hdr_02803.exr,-0.009777,1
hdr_02804.exr,0.054359,1
hdr_02805.exr,0.066173,1
hdr_02806.exr,0.114781,1
hdr_02807.exr,0.137906,1
hdr_02808.exr,0.311641,1
hdr_02809.exr,0.075138,1
hdr_02810.exr,0.963599,0
hdr_02811.exr,0.082067,1
hdr_02812.exr,0.045169,1
hdr_02813.exr,0.044580,1
hdr_02814.exr,0.038628,1
hdr_02815.exr,0.081497,1
hdr_02816.exr,0.087390,1
hdr_02817.exr,0.043859,1
hdr_02818.exr,0.017960,1
hdr_02819.exr,0.061090,1
hdr_02820.exr,0.093761,1
hdr_02821.exr,0.103177,1
hdr_02822.exr,0.301860,1
hdr_02823.exr,0.237171,1
hdr_02824.exr,0.151517,1
hdr_02825.exr,0.096464,1
hdr_02826.exr,0.188611,1
hdr_02827.exr,0.207396,1
hdr_02828.exr,0.208873,1
hdr_02829.exr,0.037315,1
hdr_02830.exr,0.169019,1
hdr_02831.exr,0.670650,1
hdr_02832.exr,0.081919,1
hdr_02833.exr,0.091709,1
hdr_02834.exr,0.090806,1
hdr_02835.exr,0.013547,1
hdr_02836.exr,0.039227,1
hdr_02837.exr,0.036218,1
hdr_02838.exr,0.144810,1
hdr_02839.exr,0.358276,1
hdr_02840.exr,0.027035,1
hdr_02841.exr,0.013916,1
hdr_02842.exr,0.058217,1
hdr_02843.exr,0.049786,1
hdr_02844.exr,0.084448,1
hdr_02845.exr,0.104867,1
hdr_02846.exr,0.078580,1
hdr_02847.exr,0.055657,1
hdr_02848.exr,0.061321,1
hdr_02849.exr,0.050707,1
hdr_02850.exr,0.097811,1
hdr_02851.exr,0.210124,1
hdr_02852.exr,0.049513,1
hdr_02853.exr,0.044044,1
hdr_02854.exr,0.095654,1
hdr_02855.exr,0.113890,1
hdr_02856.exr,0.021012,1
hdr_02857.exr,0.038646,1
hdr_02858.exr,0.054733,1
hdr_02859.exr,0.076264,1
hdr_02860.exr,0.065558,1
hdr_02861.exr,0.170562,1
hdr_02862.exr,0.135288,1
hdr_02863.exr,0.039277,1
hdr_02864.exr,0.047415,1
hdr_02865.exr,0.332506,1
hdr_02866.exr,0.235126,1
hdr_02867.exr,0.126831,1
hdr_02868.exr,0.146164,1
hdr_02869.exr,0.069194,1
hdr_02870.exr,0.083697,1
hdr_02871.exr,0.217792,1
hdr_02872.exr,0.124525,1
hdr_02873.exr,0.048413,1
hdr_02874.exr,0.248499,1
hdr_02875.exr,0.050983,1
hdr_02876.exr,0.039834,1
hdr_02877.exr,0.082995,1
hdr_02878.exr,0.191743,1
hdr_02879.exr,0.036664,1
hdr_02880.exr,0.022244,1
hdr_02881.exr,0.021272,1
hdr_02882.exr,0.085078,1
hdr_02883.exr,0.064017,1
hdr_02884.exr,0.058413,1
hdr_02885.exr,0.053592,1
hdr_02886.exr,0.038973,1
hdr_02887.exr,0.049370,1
hdr_02888.exr,0.118634,1
hdr_02889.exr,0.104866,1
hdr_02890.exr,0.048548,1
hdr_02891.exr,0.059389,1
hdr_02892.exr,0.031980,1
hdr_02893.exr,0.082625,1
hdr_02894.exr,0.299544,1
hdr_02895.exr,0.411061,1
hdr_02896.exr,0.272842,1
hdr_02897.exr,0.031217,1
hdr_02898.exr,0.210886,1
hdr_02899.exr,0.047314,1
hdr_02900.exr,0.042576,1
hdr_02901.exr,0.484709,1
hdr_02902.exr,0.118998,1
hdr_02903.exr,0.821039,1
hdr_02904.exr,0.335171,1
hdr_02905.exr,0.876964,1
hdr_02906.exr,0.176247,1
hdr_02907.exr,0.635476,1
hdr_02908.exr,0.180113,1
hdr_02909.exr,0.928731,0
hdr_02910.exr,0.295945,1
hdr_02911.exr,0.837693,1
hdr_02912.exr,0.587668,1
hdr_02913.exr,0.925122,0
hdr_02914.exr,0.273842,1
hdr_02915.exr,0.714995,1
hdr_02916.exr,0.061572,1
hdr_02917.exr,0.941135,0
hdr_02918.exr,-0.012810,1
hdr_02919.exr,0.737295,1
hdr_02920.exr,0.034488,1
hdr_02921.exr,0.762257,1
hdr_02922.exr,0.046022,1
hdr_02923.exr,0.845629,1
hdr_02924.exr,0.128305,1
hdr_02925.exr,0.099860,1
hdr_02926.exr,0.207079,1
hdr_02927.exr,0.009442,1
hdr_02928.exr,0.053864,1
hdr_02929.exr,0.190674,1
hdr_02930.exr,0.104804,1
hdr_02931.exr,0.030963,1
hdr_02932.exr,0.047180,1
hdr_02933.exr,0.402090,1
hdr_02934.exr,0.262706,1
hdr_02935.exr,0.425525,1
hdr_02936.exr,0.203044,1
hdr_02937.exr,0.151175,1
hdr_02938.exr,0.293108,1
hdr_02939.exr,0.069424,1
hdr_02940.exr,0.352624,1
hdr_02941.exr,0.328294,1
hdr_02942.exr,0.011161,1
hdr_02943.exr,0.121736,1
hdr_02944.exr,0.150503,1
hdr_02945.exr,0.094729,1
hdr_02946.exr,0.109830,1
hdr_02947.exr,0.052320,1
hdr_02948.exr,0.024532,1
hdr_02949.exr,0.011781,1
hdr_02950.exr,0.090601,1
hdr_02951.exr,0.095989,1
hdr_02952.exr,0.082799,1
hdr_02953.exr,0.252957,1
hdr_02954.exr,0.067065,1
hdr_02955.exr,0.040290,1
hdr_02956.exr,0.055921,1
hdr_02957.exr,0.107836,1
hdr_02958.exr,0.144535,1
hdr_02959.exr,0.091127,1
hdr_02960.exr,0.053428,1
hdr_02961.exr,0.203488,1
hdr_02962.exr,0.376817,1
hdr_02963.exr,0.057474,1
hdr_02964.exr,0.062754,1
hdr_02965.exr,0.171083,1
hdr_02966.exr,0.076501,1
hdr_02967.exr,0.072550,1
hdr_02968.exr,0.070840,1
hdr_02969.exr,0.064153,1
hdr_02970.exr,0.061865,1
hdr_02971.exr,0.110983,1
hdr_02972.exr,0.059732,1
hdr_02973.exr,0.155084,1
hdr_02974.exr,0.056465,1
hdr_02975.exr,0.173913,1
hdr_02976.exr,0.052741,1
hdr_02977.exr,0.087972,1
hdr_02978.exr,0.052298,1
hdr_02979.exr,0.009512,1
hdr_02980.exr,0.054684,1
hdr_02981.exr,0.033099,1
hdr_02982.exr,0.067681,1
hdr_02983.exr,0.058204,1
hdr_02984.exr,0.066467,1
hdr_02985.exr,0.136862,1
hdr_02986.exr,0.089278,1
hdr_02987.exr,0.059309,1
hdr_02988.exr,0.115630,1
hdr_02989.exr,0.030970,1
hdr_02990.exr,0.083204,1
hdr_02991.exr,0.040061,1
hdr_02992.exr,0.031240,1
hdr_02993.exr,0.178005,1
hdr_02994.exr,0.037264,1
hdr_02995.exr,0.026515,1
hdr_02996.exr,0.099488,1
hdr_02997.exr,0.115985,1
hdr_02998.exr,0.053873,1
hdr_02999.exr,0.074992,1
hdr_03000.exr,0.085415,1
hdr_03001.exr,0.133755,1
hdr_03002.exr,0.103450,1
hdr_03003.exr,0.328211,1
hdr_03004.exr,0.491709,1
hdr_03005.exr,0.448600,1
hdr_03006.exr,0.171103,1
hdr_03007.exr,0.735910,1
hdr_03008.exr,0.168511,1
hdr_03009.exr,0.509825,1
hdr_03010.exr,0.135146,1
hdr_03011.exr,0.348220,1
hdr_03012.exr,0.474258,1
hdr_03013.exr,0.235192,1
hdr_03014.exr,0.459536,1
hdr_03015.exr,0.037553,1
hdr_03016.exr,0.100134,1
hdr_03017.exr,0.003542,1
hdr_03018.exr,0.095518,1
hdr_03019.exr,0.039001,1
hdr_03020.exr,0.284822,1
hdr_03021.exr,0.293520,1
hdr_03022.exr,0.126814,1
hdr_03023.exr,0.132139,1
hdr_03024.exr,0.360970,1
hdr_03025.exr,0.106836,1
hdr_03026.exr,0.102355,1
hdr_03027.exr,0.086447,1
hdr_03028.exr,0.067591,1
hdr_03029.exr,0.056476,1
hdr_03030.exr,0.205752,1
hdr_03031.exr,0.206968,1
hdr_03032.exr,0.703649,1
hdr_03033.exr,0.375586,1
hdr_03034.exr,0.023883,1
hdr_03035.exr,0.053178,1
hdr_03036.exr,0.055228,1
hdr_03037.exr,0.166156,1
hdr_03038.exr,0.269854,1
hdr_03039.exr,0.246938,1
hdr_03040.exr,0.211159,1
hdr_03041.exr,0.101815,1
hdr_03042.exr,0.088107,1
hdr_03043.exr,0.059410,1
hdr_03044.exr,0.141479,1
hdr_03045.exr,0.149925,1
hdr_03046.exr,0.142822,1
hdr_03047.exr,0.100500,1
hdr_03048.exr,0.139109,1
hdr_03049.exr,0.131997,1
hdr_03050.exr,0.364987,1
hdr_03051.exr,0.280205,1
hdr_03052.exr,0.551703,1
hdr_03053.exr,0.552960,1
hdr_03054.exr,0.468136,1
hdr_03055.exr,0.840531,1
hdr_03056.exr,0.333091,1
hdr_03057.exr,0.764802,1
hdr_03058.exr,0.603298,1
hdr_03059.exr,0.391410,1
hdr_03060.exr,0.336144,1
hdr_03061.exr,0.477436,1
hdr_03062.exr,0.148013,1
hdr_03063.exr,0.112519,1
hdr_03064.exr,0.096627,1
hdr_03065.exr,0.195969,1
hdr_03066.exr,0.090134,1
hdr_03067.exr,0.106741,1
hdr_03068.exr,0.099883,1
hdr_03069.exr,0.082668,1
hdr_03070.exr,0.107739,1
hdr_03071.exr,0.364257,1
hdr_03072.exr,0.598414,1
hdr_03073.exr,0.631431,1
hdr_03074.exr,0.658182,1
hdr_03075.exr,0.622089,1
hdr_03076.exr,0.435405,1
hdr_03077.exr,0.583509,1
hdr_03078.exr,0.384094,1
hdr_03079.exr,0.364971,1
hdr_03080.exr,0.361279,1
hdr_03081.exr,0.174862,1
hdr_03082.exr,0.133104,1
hdr_03083.exr,0.079102,1
hdr_03084.exr,0.035195,1
hdr_03085.exr,0.067040,1
hdr_03086.exr,0.297227,1
hdr_03087.exr,0.166673,1
hdr_03088.exr,0.167400,1
hdr_03089.exr,0.162296,1
hdr_03090.exr,0.058623,1
hdr_03091.exr,0.044221,1
hdr_03092.exr,0.069805,1
hdr_03093.exr,0.373292,1
hdr_03094.exr,0.092244,1
hdr_03095.exr,0.066472,1
hdr_03096.exr,0.166131,1
hdr_03097.exr,0.012305,1
hdr_03098.exr,0.026511,1
hdr_03099.exr,0.050386,1
hdr_03100.exr,0.062979,1
hdr_03101.exr,0.204661,1
hdr_03102.exr,0.029470,1
hdr_03103.exr,0.058759,1
hdr_03104.exr,0.225392,1
hdr_03105.exr,0.147369,1
hdr_03106.exr,0.050393,1
hdr_03107.exr,0.102329,1
hdr_03108.exr,0.054467,1
hdr_03109.exr,0.094577,1
hdr_03110.exr,0.184870,1
hdr_03111.exr,0.089414,1
hdr_03112.exr,0.010211,1
hdr_03113.exr,0.114649,1
hdr_03114.exr,0.053351,1
hdr_03115.exr,0.071551,1
hdr_03116.exr,0.133908,1
hdr_03117.exr,0.085756,1
hdr_03118.exr,-0.031098,1
hdr_03119.exr,0.073056,1
hdr_03120.exr,0.078174,1
hdr_03121.exr,0.145503,1
hdr_03122.exr,0.102582,1
hdr_03123.exr,0.034358,1
hdr_03124.exr,0.060287,1
hdr_03125.exr,0.130857,1
hdr_03126.exr,0.044606,1
hdr_03127.exr,0.083526,1
hdr_03128.exr,0.300601,1
hdr_03129.exr,0.257198,1
hdr_03130.exr,0.035621,1
hdr_03131.exr,0.038201,1
hdr_03132.exr,0.210734,1
hdr_03133.exr,0.153191,1
hdr_03134.exr,0.032257,1
hdr_03135.exr,0.031813,1
hdr_03136.exr,0.042321,1
hdr_03137.exr,0.162841,1
hdr_03138.exr,0.081271,1
hdr_03139.exr,0.069514,1
hdr_03140.exr,0.147685,1
hdr_03141.exr,0.053054,1
hdr_03142.exr,-0.012739,1
hdr_03143.exr,0.044510,1
hdr_03144.exr,0.056616,1
hdr_03145.exr,0.073092,1
hdr_03146.exr,0.154326,1
hdr_03147.exr,0.089596,1
hdr_03148.exr,0.012127,1
hdr_03149.exr,0.160554,1
hdr_03150.exr,0.153359,1
hdr_03151.exr,0.039357,1
hdr_03152.exr,-0.007729,1
hdr_03153.exr,0.002145,1
hdr_03154.exr,0.005935,1
hdr_03155.exr,0.180300,1
hdr_03156.exr,0.330454,1
hdr_03157.exr,0.123719,1
hdr_03158.exr,0.075754,1
hdr_03159.exr,0.046997,1
hdr_03160.exr,0.079239,1
hdr_03161.exr,0.040953,1
hdr_03162.exr,0.038119,1
hdr_03163.exr,0.063671,1
hdr_03164.exr,0.067187,1
hdr_03165.exr,0.048018,1
hdr_03166.exr,0.105518,1
hdr_03167.exr,0.049154,1
hdr_03168.exr,0.090231,1
hdr_03169.exr,0.061441,1
hdr_03170.exr,0.145900,1
hdr_03171.exr,0.487480,1
hdr_03172.exr,0.509705,1
hdr_03173.exr,0.400422,1
hdr_03174.exr,0.265807,1
hdr_03175.exr,0.036749,1
hdr_03176.exr,0.031151,1
hdr_03177.exr,0.059131,1
hdr_03178.exr,0.042153,1
hdr_03179.exr,0.049645,1
hdr_03180.exr,0.094166,1
hdr_03181.exr,0.040271,1
hdr_03182.exr,0.089022,1
hdr_03183.exr,0.102588,1
hdr_03184.exr,0.175592,1
hdr_03185.exr,0.087194,1
hdr_03186.exr,0.184530,1
hdr_03187.exr,0.090760,1
hdr_03188.exr,0.128496,1
hdr_03189.exr,0.293620,1
hdr_03190.exr,0.243814,1
hdr_03191.exr,0.241568,1
hdr_03192.exr,0.117741,1
hdr_03193.exr,0.238769,1
hdr_03194.exr,0.091365,1
hdr_03195.exr,-0.001508,1
hdr_03196.exr,0.075597,1
hdr_03197.exr,0.050078,1
hdr_03198.exr,0.085209,1
hdr_03199.exr,0.100756,1
hdr_03200.exr,0.097350,1
hdr_03201.exr,0.131277,1
hdr_03202.exr,0.163963,1
hdr_03203.exr,0.101567,1
hdr_03204.exr,-0.003957,1
hdr_03205.exr,0.066591,1
hdr_03206.exr,0.115307,1
hdr_03207.exr,0.122054,1
hdr_03208.exr,0.249712,1
hdr_03209.exr,0.178035,1
hdr_03210.exr,0.148149,1
hdr_03211.exr,0.217260,1
hdr_03212.exr,0.162539,1
hdr_03213.exr,0.193222,1
hdr_03214.exr,0.194457,1
hdr_03215.exr,0.034993,1
hdr_03216.exr,0.044767,1
hdr_03217.exr,0.026453,1
hdr_03218.exr,0.125904,1
hdr_03219.exr,0.152656,1
hdr_03220.exr,0.112142,1
hdr_03221.exr,0.037422,1
hdr_03222.exr,0.076637,1
hdr_03223.exr,0.016547,1
hdr_03224.exr,0.240587,1
hdr_03225.exr,0.010392,1
hdr_03226.exr,0.039533,1
hdr_03227.exr,0.025408,1
hdr_03228.exr,0.031604,1
hdr_03229.exr,0.090186,1
hdr_03230.exr,0.160219,1
hdr_03231.exr,0.012781,1
hdr_03232.exr,0.271340,1
hdr_03233.exr,0.032837,1
hdr_03234.exr,0.325775,1
hdr_03235.exr,0.167125,1
hdr_03236.exr,0.270908,1
hdr_03237.exr,0.000662,1
hdr_03238.exr,0.092131,1
hdr_03239.exr,0.148209,1
hdr_03240.exr,0.027452,1
hdr_03241.exr,-0.021275,1
hdr_03242.exr,0.063465,1
hdr_03243.exr,0.069073,1
hdr_03244.exr,0.028030,1
hdr_03245.exr,0.041129,1
hdr_03246.exr,0.066233,1
hdr_03247.exr,0.091587,1
hdr_03248.exr,0.084226,1
hdr_03249.exr,0.053735,1
hdr_03250.exr,0.286559,1
hdr_03251.exr,0.241528,1
hdr_03252.exr,0.015124,1
hdr_03253.exr,0.058227,1
hdr_03254.exr,0.025510,1
hdr_03255.exr,0.099502,1
hdr_03256.exr,0.102760,1
hdr_03257.exr,0.082566,1
hdr_03258.exr,0.233761,1
hdr_03259.exr,0.200617,1
hdr_03260.exr,0.184181,1
hdr_03261.exr,0.100858,1
hdr_03262.exr,0.080311,1
hdr_03263.exr,0.071136,1
hdr_03264.exr,0.055950,1
hdr_03265.exr,0.610267,1
hdr_03266.exr,0.052779,1
hdr_03267.exr,0.112289,1
hdr_03268.exr,0.136522,1
hdr_03269.exr,0.129798,1
hdr_03270.exr,0.133538,1
hdr_03271.exr,0.029595,1
hdr_03272.exr,0.108124,1
hdr_03273.exr,0.079234,1
hdr_03274.exr,0.138102,1
hdr_03275.exr,0.065731,1
hdr_03276.exr,0.073507,1
hdr_03277.exr,0.117022,1
hdr_03278.exr,0.105983,1
hdr_03279.exr,0.027865,1
hdr_03280.exr,0.074617,1
hdr_03281.exr,0.001119,1
hdr_03282.exr,0.058241,1
hdr_03283.exr,0.030344,1
hdr_03284.exr,0.048377,1
hdr_03285.exr,0.099827,1
hdr_03286.exr,0.207112,1
hdr_03287.exr,0.022755,1
hdr_03288.exr,0.079160,1
hdr_03289.exr,0.069301,1
hdr_03290.exr,0.082005,1
hdr_03291.exr,0.086678,1
hdr_03292.exr,0.091047,1
hdr_03293.exr,0.080296,1
hdr_03294.exr,0.062874,1
hdr_03295.exr,0.084320,1
hdr_03296.exr,0.021136,1
hdr_03297.exr,0.071149,1
hdr_03298.exr,0.082734,1
hdr_03299.exr,0.060324,1
hdr_03300.exr,0.049130,1
hdr_03301.exr,0.201888,1
hdr_03302.exr,0.038341,1
hdr_03303.exr,0.036847,1
hdr_03304.exr,0.013564,1
hdr_03305.exr,0.025072,1
hdr_03306.exr,0.042529,1
hdr_03307.exr,0.301372,1
hdr_03308.exr,0.113446,1
hdr_03309.exr,0.048935,1
hdr_03310.exr,0.071625,1
hdr_03311.exr,0.056756,1
hdr_03312.exr,0.083380,1
hdr_03313.exr,0.173635,1
hdr_03314.exr,0.204534,1
hdr_03315.exr,0.106978,1
hdr_03316.exr,0.084170,1
hdr_03317.exr,0.074816,1
hdr_03318.exr,0.110819,1
hdr_03319.exr,0.085739,1
hdr_03320.exr,0.081981,1
hdr_03321.exr,0.192131,1
hdr_03322.exr,0.029305,1
hdr_03323.exr,0.046013,1
hdr_03324.exr,0.021112,1
hdr_03325.exr,0.073378,1
hdr_03326.exr,-0.009526,1
hdr_03327.exr,0.300573,1
hdr_03328.exr,0.180271,1
hdr_03329.exr,0.118508,1
hdr_03330.exr,0.126533,1
hdr_03331.exr,0.173379,1
hdr_03332.exr,0.055116,1
hdr_03333.exr,0.181028,1
hdr_03334.exr,0.161976,1
hdr_03335.exr,0.218108,1
hdr_03336.exr,0.134431,1
hdr_03337.exr,0.171417,1
hdr_03338.exr,0.102365,1
hdr_03339.exr,0.044865,1
hdr_03340.exr,0.053195,1
hdr_03341.exr,0.084302,1
hdr_03342.exr,0.089375,1
hdr_03343.exr,0.053191,1
hdr_03344.exr,0.094879,1
hdr_03345.exr,0.308819,1
hdr_03346.exr,0.053978,1
hdr_03347.exr,0.624661,1
hdr_03348.exr,0.782586,1
hdr_03349.exr,0.409404,1
hdr_03350.exr,0.408636,1
hdr_03351.exr,0.586224,1
hdr_03352.exr,0.509573,1
hdr_03353.exr,0.765426,1
hdr_03354.exr,0.064783,1
hdr_03355.exr,0.036259,1
hdr_03356.exr,0.064399,1
hdr_03357.exr,0.490426,1
hdr_03358.exr,0.221498,1
hdr_03359.exr,0.204454,1
hdr_03360.exr,0.095337,1
hdr_03361.exr,0.117852,1
hdr_03362.exr,0.174370,1
hdr_03363.exr,0.314558,1
hdr_03364.exr,0.339347,1
hdr_03365.exr,0.243532,1
hdr_03366.exr,0.583559,1
hdr_03367.exr,0.047427,1
hdr_03368.exr,0.085531,1
hdr_03369.exr,0.079822,1
hdr_03370.exr,0.175343,1
hdr_03371.exr,0.086032,1
hdr_03372.exr,0.049832,1
hdr_03373.exr,0.917024,1
hdr_03374.exr,0.130321,1
hdr_03375.exr,0.024317,1
hdr_03376.exr,0.061121,1
hdr_03377.exr,0.193978,1
hdr_03378.exr,0.086189,1
hdr_03379.exr,0.246903,1
hdr_03380.exr,0.179059,1
hdr_03381.exr,0.097491,1
hdr_03382.exr,0.056795,1
hdr_03383.exr,0.161135,1
hdr_03384.exr,0.401212,1
hdr_03385.exr,0.145187,1
hdr_03386.exr,0.172745,1
hdr_03387.exr,0.014590,1
hdr_03388.exr,-0.022706,1
hdr_03389.exr,0.604043,1
hdr_03390.exr,0.007609,1
hdr_03391.exr,0.057096,1
hdr_03392.exr,0.202733,1
hdr_03393.exr,0.073368,1
hdr_03394.exr,0.217381,1
hdr_03395.exr,0.202288,1
hdr_03396.exr,0.049635,1
hdr_03397.exr,0.303016,1
hdr_03398.exr,0.045397,1
hdr_03399.exr,0.126887,1
hdr_03400.exr,0.200973,1
hdr_03401.exr,0.113900,1
hdr_03402.exr,0.141927,1
hdr_03403.exr,0.198896,1
hdr_03404.exr,0.039538,1
hdr_03405.exr,0.080885,1
hdr_03406.exr,0.066736,1
hdr_03407.exr,0.037077,1
hdr_03408.exr,0.044306,1
hdr_03409.exr,0.945928,0
hdr_03410.exr,0.476547,1
hdr_03411.exr,0.132241,1
hdr_03412.exr,0.045671,1
hdr_03413.exr,0.021707,1
hdr_03414.exr,0.152939,1
hdr_03415.exr,0.167354,1
hdr_03416.exr,0.173497,1
hdr_03417.exr,0.133644,1
hdr_03418.exr,0.040528,1
hdr_03419.exr,0.035934,1
hdr_03420.exr,0.042166,1
hdr_03421.exr,0.079635,1
hdr_03422.exr,0.033729,1
hdr_03423.exr,0.208362,1
hdr_03424.exr,0.522670,1
hdr_03425.exr,0.322134,1
hdr_03426.exr,0.188054,1
hdr_03427.exr,0.031569,1
hdr_03428.exr,0.051837,1
hdr_03429.exr,0.156136,1
hdr_03430.exr,0.353416,1
hdr_03431.exr,0.032686,1
hdr_03432.exr,0.025701,1
hdr_03433.exr,0.066424,1
hdr_03434.exr,0.148175,1
hdr_03435.exr,0.205959,1
hdr_03436.exr,0.032561,1
hdr_03437.exr,0.075487,1
hdr_03438.exr,0.023262,1
hdr_03439.exr,0.045741,1
hdr_03440.exr,0.208725,1
hdr_03441.exr,0.145107,1
hdr_03442.exr,0.329653,1
hdr_03443.exr,0.298556,1
hdr_03444.exr,0.330963,1
hdr_03445.exr,0.215185,1
hdr_03446.exr,0.261725,1
hdr_03447.exr,0.495810,1
hdr_03448.exr,0.370869,1
hdr_03449.exr,0.107729,1
hdr_03450.exr,0.404543,1
hdr_03451.exr,0.221643,1
hdr_03452.exr,0.066578,1
hdr_03453.exr,0.248869,1
hdr_03454.exr,0.160249,1
hdr_03455.exr,0.037745,1
hdr_03456.exr,0.030749,1
hdr_03457.exr,0.223220,1
hdr_03458.exr,0.043101,1
hdr_03459.exr,0.083445,1
hdr_03460.exr,0.007143,1
hdr_03461.exr,0.054267,1
hdr_03462.exr,0.260235,1
hdr_03463.exr,0.085199,1
hdr_03464.exr,0.292601,1
hdr_03465.exr,0.367187,1
hdr_03466.exr,0.042634,1
hdr_03467.exr,0.347971,1
hdr_03468.exr,0.141065,1
hdr_03469.exr,0.040360,1
hdr_03470.exr,0.078444,1
hdr_03471.exr,0.035653,1
hdr_03472.exr,0.051116,1
hdr_03473.exr,0.106286,1
hdr_03474.exr,0.108225,1
hdr_03475.exr,0.100003,1
hdr_03476.exr,0.114649,1
hdr_03477.exr,0.071949,1
hdr_03478.exr,0.588194,1
hdr_03479.exr,0.339213,1
hdr_03480.exr,0.507439,1
hdr_03481.exr,0.260661,1
hdr_03482.exr,0.842529,1
hdr_03483.exr,0.460731,1
hdr_03484.exr,0.024173,1
