stem,split,w,h,coco_w,coco_h,dim_match,channels,dtype,filesize_mb,vmin,vmax,mean,logmean,p0.1,p1,p5,p25,p50,p75,p95,p99,p99.9,p99.99,frac_zero,frac_neg,frac_nonfinite,frac_at_ceil,frac_ge_254,frac_lt_1,frac_lt_0p01,dr_decades,mean_R,mean_G,mean_B,min_nonzero,pop,res,whiteLuminance,LUMINANCE,FILE_NAME,source
hdr_03969,train,3280,2464,3280,2464,1,3,float32,24.13,-5.960464477539065e-08,255.0,5.245596885681152,1.334850788116455,0.0380859375,0.0830078125,0.18359375,0.46484375,0.97265625,3.734375,14.625,120.0,192.0,212.0,2.474659486854609e-07,1.2373297434273044e-07,0.0,4.1244324780910153e-08,1.2373297434273044e-07,0.5058893596241157,1.427053637419491e-05,3.7025365783168622,7.232748508453369,4.604191780090332,3.899867057800293,0.0009765625,A: max=255,3280x2464,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150327_201029_284_.hdr,S2: whiteLuminance = 1.0
hdr_03970,train,3280,2464,3280,2464,1,3,float32,24.31,-5.960464477539065e-08,255.0,4.864182949066162,0.8925320506095886,0.087890625,0.150390625,0.2001953125,0.3828125,0.6328125,1.3671875,17.5,122.0,231.0,238.0,0.0,8.24886495618203e-08,0.0,4.1244324780910153e-08,3.299545982472812e-07,0.683987592057333,3.299545982472812e-07,3.419669427092632,6.152239799499512,4.648312091827393,3.7920076847076416,0.00390625,A: max=255,3280x2464,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150327_201234_452_.hdr,S2: whiteLuminance = 1.0
hdr_03971,train,3280,2464,3280,2464,1,3,float32,20.99,-0.0,255.0,23.52427673339844,6.465827465057373,0.255859375,0.51171875,0.8359375,1.65625,4.03125,25.5,116.0,174.0,201.0,211.0,8.24886495618203e-08,0.0,0.0,4.1244324780910153e-08,3.299545982472812e-07,0.0859320969934537,1.2373297434273044e-07,2.8951947227405554,17.497356414794922,22.950176239013672,30.125328063964844,0.0078125,A: max=255,3280x2464,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150328_155043_403_.hdr,S2: whiteLuminance = 1.0
hdr_03972,train,3280,2464,3280,2464,1,3,float32,15.41,-7.152557373046875e-07,255.0,62.22499084472656,34.63143539428711,0.984375,2.484375,4.46875,10.4375,47.5,101.0,167.0,199.0,217.0,237.0,0.0,4.1244324780910153e-08,0.0,4.1244324780910153e-08,1.2373297434273044e-07,0.001027849817865,4.1244324780910153e-08,2.343299158378835,47.610870361328125,61.01334381103516,78.05101776123047,0.03125,A: max=255,3280x2464,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150328_160520_398_.hdr,S2: whiteLuminance = 1.0
hdr_03973,train,3280,2464,3280,2464,1,3,float32,18.44,-0.0,255.0,32.68949508666992,14.282124519348145,0.1396484375,0.4765625,0.96875,3.75,18.125,53.0,106.5,140.0,155.0,203.0,1.649772991236406e-07,0.0,0.0,4.1244324780910153e-08,1.938483264702777e-06,0.0525422176908457,6.186648717136522e-07,3.0452956173450416,25.75832939147949,33.068328857421875,39.24176406860352,0.001953125,A: max=255,3280x2464,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150328_161835_347_.hdr,S2: whiteLuminance = 1.0
hdr_03974,train,2464,3280,2464,3280,1,3,float32,21.14,0.0,255.0,19.69114875793457,4.146914482116699,0.26171875,0.375,0.59375,1.3125,2.25,9.9375,123.0,189.0,252.0,252.0,4.1244324780910153e-08,0.0,0.0,4.1244324780910153e-08,7.011535212754725e-07,0.1456886894863266,4.1244324780910153e-08,2.983565703392568,17.440237045288086,19.573471069335938,22.059783935546875,0.0234375,A: max=255,2464x3280,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150328_171926_643_.hdr,S2: whiteLuminance = 1.0
hdr_03975,test,3280,2464,3280,2464,1,3,float32,18.86,-0.0,255.0,28.711387634277344,9.899431228637695,0.1796875,0.404296875,0.7890625,2.1875,11.5,45.5,108.0,155.0,175.0,250.0,4.1244324780910153e-08,0.0,0.0,4.1244324780910153e-08,2.3303043501214235e-05,0.0828955660701087,1.2373297434273044e-07,2.98852018231657,21.828039169311523,28.48038673400879,35.825557708740234,5.960464477539065e-08,A: max=255,3280x2464,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150328_172446_747_.hdr,S2: whiteLuminance = 1.0
hdr_03976,train,3280,2464,3280,2464,1,3,float32,20.52,-1.1920928955078125e-07,255.0,15.191961288452148,10.054491996765137,1.1484375,1.875,3.03125,6.40625,9.6875,13.375,35.0,198.0,241.0,247.0,0.0,4.1244324780910153e-08,0.0,4.1244324780910153e-08,5.774205469327421e-07,0.0004776917696125,4.1244324780910153e-08,2.3219096774745607,13.259598731994627,15.708271026611328,16.608022689819336,0.03515625,A: max=255,3280x2464,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150328_173043_297_.hdr,S2: whiteLuminance = 1.0
hdr_03977,train,3280,2464,3280,2464,1,3,float32,20.96,-0.0,255.0,11.809392929077148,2.3787288665771484,0.24609375,0.3515625,0.453125,0.8203125,1.4921875,4.6875,78.5,184.0,232.0,240.0,4.1244324780910153e-08,0.0,0.0,4.1244324780910153e-08,4.1244324780910153e-08,0.3295659529748707,1.2373297434273044e-07,2.974387400749168,10.19650650024414,11.705533027648926,13.526148796081545,0.0078125,A: max=255,3280x2464,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150328_173812_141_.hdr,S2: whiteLuminance = 1.0
hdr_03978,test,3280,2464,3280,2464,1,3,float32,16.91,-2.980232238769531e-07,255.0,44.39189529418945,27.39000701904297,0.515625,1.46875,3.421875,14.25,29.0,63.0,134.0,170.0,184.0,196.0,0.0,1.2373297434273044e-07,0.0,4.1244324780910153e-08,4.1244324780910153e-08,0.0043710735402808,2.474659486854609e-07,2.5524838571155364,33.45484924316406,44.249019622802734,55.47160720825195,0.0078125,A: max=255,3280x2464,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150328_175115_991_.hdr,S2: whiteLuminance = 1.0
hdr_03979,test,3280,2464,3280,2464,1,3,float32,18.01,0.0,255.0,12.928046226501465,3.992584705352783,0.171875,0.2734375,0.4375,1.0546875,3.125,15.25,62.5,88.0,111.0,134.0,4.1244324780910153e-08,0.0,0.0,4.1244324780910153e-08,2.062216239045508e-07,0.2332877995987752,1.649772991236406e-07,2.81011026761232,10.141815185546877,12.885169982910156,15.757165908813477,0.0048828125,A: max=255,3280x2464,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150328_175232_109_.hdr,S2: whiteLuminance = 1.0
hdr_03980,train,3280,2464,3280,2464,1,3,float32,13.01,-1.6689300537109375e-06,255.0,73.79238891601562,49.84067153930664,3.71875,6.375,9.9375,22.0,61.0,120.0,179.0,204.0,212.0,218.0,0.0,8.24886495618203e-08,0.0,4.1244324780910153e-08,5.774205469327421e-07,5.337015626649773e-05,8.24886495618203e-08,1.755938877856127,52.67284393310547,72.54774475097656,96.15647888183594,0.03125,A: max=255,3280x2464,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150328_175433_221_.hdr,S2: whiteLuminance = 1.0
hdr_03981,test,3280,2464,3280,2464,1,3,float32,17.73,-7.152557373046875e-07,255.0,34.74564743041992,12.813193321228027,0.578125,1.203125,1.890625,3.84375,10.875,53.0,144.0,195.0,221.0,228.0,0.0,4.1244324780910153e-08,0.0,4.1244324780910153e-08,4.1244324780910153e-08,0.0051431260558547,4.1244324780910153e-08,2.5823705236020027,22.58638572692871,33.40275573730469,48.24783706665039,0.015625,A: max=255,3280x2464,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150328_175918_327_.hdr,S2: whiteLuminance = 1.0
hdr_03982,test,2464,3280,2464,3280,1,3,float32,21.38,0.0,255.0,19.42631149291992,5.870941162109375,0.3203125,0.59375,1.015625,2.25,3.6875,13.1875,105.0,192.0,226.0,243.0,2.474659486854609e-07,0.0,0.0,4.1244324780910153e-08,7.011535212754725e-07,0.0477339130635624,2.7221254355400697e-06,2.8485345520755336,15.099714279174805,19.13298416137696,24.046287536621094,0.0009765625,A: max=255,2464x3280,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150328_181242_803_.hdr,S2: whiteLuminance = 1.0
hdr_03983,train,3280,2464,3280,2464,1,3,float32,18.63,0.0,255.0,10.763684272766112,1.2835065126419067,0.11328125,0.1572265625,0.208984375,0.3671875,0.64453125,2.3125,79.5,120.0,177.0,241.0,4.1244324780910153e-08,0.0,0.0,4.1244324780910153e-08,1.0311081195227537e-05,0.6178721970356879,2.887102734663711e-07,3.1938152337747003,10.98621940612793,11.028185844421388,10.27663803100586,0.00048828125,A: max=255,3280x2464,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150403_093136_401_.hdr,S2: whiteLuminance = 1.0
hdr_03984,train,3280,2464,3280,2464,1,3,float32,19.5,0.0,255.0,12.31668758392334,4.566086292266846,0.1875,0.3046875,0.56640625,1.3203125,3.75,17.75,42.75,68.0,205.0,241.0,4.1244324780910153e-08,0.0,0.0,4.1244324780910153e-08,1.154841093865484e-06,0.1621227794055538,2.887102734663711e-07,3.0387525889920166,12.389452934265137,12.44747829437256,12.1131591796875,0.00390625,A: max=255,3280x2464,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150403_125046_543_.hdr,S2: whiteLuminance = 1.0
hdr_03985,train,3280,2464,3280,2464,1,3,float32,19.52,-0.0,255.0,8.672552108764648,4.531929016113281,0.07421875,0.203125,0.443359375,1.75,5.75,10.875,26.625,57.75,136.0,199.0,4.1244324780910153e-08,0.0,0.0,4.1244324780910153e-08,8.24886495618203e-08,0.1532806148373983,1.691017316017316e-06,3.263025272729238,8.673978805541992,8.811853408813477,8.531843185424805,0.0009765625,A: max=255,3280x2464,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150403_125655_137_.hdr,S2: whiteLuminance = 1.0
hdr_03986,test,3280,2464,3280,2464,1,3,float32,18.67,0.0,255.0,5.561833381652832,1.7892303466796875,0.03759765625,0.06982421875,0.150390625,0.453125,2.5625,4.8125,19.125,78.0,167.0,241.0,1.649772991236406e-07,0.0,0.0,4.1244324780910153e-08,3.996575071270193e-05,0.3478781444673213,1.0063615246542076e-05,3.647555698278895,5.705426692962647,5.792593955993652,5.187487602233887,0.0009765625,A: max=255,3280x2464,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150403_151320_582_.hdr,S2: whiteLuminance = 1.0
hdr_03987,train,2464,3280,2464,3280,1,3,float32,17.77,-5.960464477539062e-07,255.0,40.83870315551758,27.1094913482666,0.8671875,1.4140625,3.09375,16.75,34.5,63.5,92.0,113.0,187.0,226.0,0.0,4.1244324780910153e-08,0.0,4.1244324780910153e-08,2.474659486854609e-07,0.002193331947524,4.1244324780910153e-08,2.3337285973977098,36.45186233520508,40.91111755371094,45.15303039550781,0.109375,A: max=255,2464x3280,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150403_152908_281_.hdr,S2: whiteLuminance = 1.0
hdr_03988,test,3280,2464,3280,2464,1,3,float32,21.29,-5.960464477539065e-08,255.0,5.912307262420654,0.4908709526062011,0.02734375,0.04296875,0.05517578125,0.12109375,0.28515625,0.84375,26.5,133.0,210.0,242.0,0.0,3.299545982472812e-07,0.0,4.1244324780910153e-08,3.711989230281913e-07,0.7646692040175271,3.744984690106641e-05,3.885361220031512,6.857884883880615,5.5800299644470215,5.299021720886231,0.001953125,A: max=255,3280x2464,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150403_155605_402_.hdr,S2: whiteLuminance = 1.0
hdr_03989,train,3280,2464,3280,2464,1,3,float32,17.86,-2.384185791015625e-07,255.0,36.8033332824707,16.080909729003906,0.9375,1.703125,2.71875,6.125,11.3125,58.0,145.0,198.0,219.0,226.0,0.0,4.1244324780910153e-08,0.0,4.1244324780910153e-08,4.1244324780910153e-08,0.001154923582515,8.24886495618203e-08,2.3684728384403617,27.082670211791992,35.803462982177734,47.52396774291992,0.0078125,A: max=255,3280x2464,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150403_155925_144_.hdr,S2: whiteLuminance = 1.0
hdr_03990,train,2464,3280,2464,3280,1,3,float32,22.13,-0.0,255.0,4.35844612121582,1.8319721221923828,0.03076171875,0.0986328125,0.22265625,0.828125,1.75,3.90625,11.0,33.5,249.0,252.0,1.2373297434273044e-07,0.0,0.0,4.1244324780910153e-08,5.155540597613768e-06,0.3036681465130398,2.39629526977088e-05,3.908188749945948,5.138559818267822,4.223599433898926,3.7131869792938232,0.00048828125,A: max=255,2464x3280,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150403_160424_115_.hdr,S2: whiteLuminance = 1.0
hdr_03991,train,2464,3280,2464,3280,1,3,float32,24.28,-0.0,255.0,4.601918697357178,1.710277080535889,0.0263671875,0.068359375,0.166015625,0.5234375,1.5859375,5.09375,16.25,40.25,193.0,251.0,4.1244324780910153e-08,0.0,0.0,4.1244324780910153e-08,2.3509265125118784e-06,0.4017478107512406,1.2620763382958503e-05,3.864493501488599,6.438961982727051,4.279548645019531,3.087252616882324,0.001953125,A: max=255,2464x3280,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150403_161113_291_.hdr,S2: whiteLuminance = 1.0
hdr_03992,train,3280,2464,3280,2464,1,3,float32,17.3,-1.1920928955078125e-07,255.0,28.04983711242676,16.03988265991211,0.9453125,1.5703125,2.703125,6.1875,15.25,46.25,80.5,104.5,124.5,134.0,0.0,4.1244324780910153e-08,0.0,4.1244324780910153e-08,8.24886495618203e-08,0.0012631899350649,8.24886495618203e-08,2.1195939507631736,24.003231048583984,27.36262893676757,32.7836799621582,0.0078125,A: max=255,3280x2464,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150403_162152_482_.hdr,S2: whiteLuminance = 1.0
hdr_03993,train,3280,2464,3280,2464,1,3,float32,19.68,-0.0,255.0,18.969539642333984,4.4169745445251465,0.025390625,0.1650390625,0.3515625,1.296875,2.796875,26.0,87.0,143.0,189.0,211.0,8.24886495618203e-08,0.0,0.0,4.1244324780910153e-08,4.1244324780910153e-08,0.1789306666402703,1.8147502903600465e-06,3.871788412842238,15.388656616210938,18.9969425201416,22.522930145263672,0.001953125,A: max=255,3280x2464,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150403_175813_827_.hdr,S2: whiteLuminance = 1.0
hdr_03994,train,2464,3280,2464,3280,1,3,float32,23.33,-0.0,255.0,4.041256427764893,1.4522221088409424,0.0263671875,0.06005859375,0.126953125,0.427734375,1.5859375,4.0625,11.9375,46.0,175.0,247.0,4.124432478091016e-07,0.0,0.0,4.1244324780910153e-08,1.0311081195227537e-06,0.3984364276475557,4.1615523703938336e-05,3.821974241167119,5.606202602386475,3.8420660495758057,2.675488233566284,0.0009765625,A: max=255,2464x3280,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150403_180950_875_.hdr,S2: whiteLuminance = 1.0
hdr_03995,train,3280,2464,3280,2464,1,3,float32,23.35,-5.960464477539065e-08,255.0,5.333984851837158,1.1892553567886353,0.0537109375,0.091796875,0.1640625,0.412109375,0.796875,2.59375,16.75,127.0,226.0,238.0,2.062216239045508e-07,4.1244324780910153e-08,0.0,4.1244324780910153e-08,1.2373297434273044e-07,0.5767037618123746,1.979727589483687e-06,3.624045706292969,5.978716373443604,5.44380521774292,4.579437732696533,0.001953125,A: max=255,3280x2464,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150403_181327_943_.hdr,S2: whiteLuminance = 1.0
hdr_03996,train,3280,2464,3280,2464,1,3,float32,23.34,-0.0,255.0,5.400840759277344,1.7976701259613037,0.03515625,0.078125,0.19140625,0.55078125,1.359375,4.8125,24.5,49.0,167.0,247.0,2.062216239045508e-07,0.0,0.0,4.1244324780910153e-08,1.3610627177700348e-06,0.4165633083887657,1.843621317706684e-05,3.676713927020108,7.841822624206543,5.080532073974609,3.280154228210449,0.001953125,A: max=255,3280x2464,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150403_204323_804_.hdr,S2: whiteLuminance = 1.0
hdr_03997,train,2464,3280,2464,3280,1,3,float32,23.67,-5.960464477539065e-08,255.0,4.779474258422852,1.3900716304779053,0.05859375,0.1025390625,0.2421875,0.5546875,1.0,2.40625,15.5,102.0,165.0,245.0,0.0,8.24886495618203e-08,0.0,4.1244324780910153e-08,2.800489652623799e-05,0.4970612593707106,7.836421708372928e-07,3.4496326504700745,7.02479362487793,4.592472553253174,2.721142053604126,0.001953125,A: max=255,2464x3280,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150403_214522_398_.hdr,S2: whiteLuminance = 1.0
hdr_03998,train,3280,2464,3280,2464,1,3,float32,16.56,-1.1920928955078125e-07,255.0,29.095361709594727,10.20611572265625,0.255859375,0.54296875,1.109375,3.25,7.8125,38.0,125.0,184.0,249.0,253.0,0.0,1.2373297434273044e-07,0.0,4.1244324780910153e-08,2.3839219723366065e-05,0.0400327314961461,1.649772991236406e-07,2.9881980124158027,23.126468658447266,28.578920364379883,35.580657958984375,0.0078125,A: max=255,3280x2464,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150404_122216_530_.hdr,S2: whiteLuminance = 1.0
hdr_03999,train,3280,2464,3280,2464,1,3,float32,19.54,-5.960464477539065e-08,255.0,14.533658027648926,2.619009017944336,0.047607421875,0.07421875,0.150390625,0.62109375,2.0,10.25,86.0,138.0,179.0,253.0,0.0,4.1244324780910153e-08,0.0,4.1244324780910153e-08,6.537225477774259e-05,0.3634377722125435,1.2373297434273044e-07,3.5751783675851496,11.755197525024414,15.181901931762695,16.663915634155273,0.001953125,A: max=255,3280x2464,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150404_123212_314_.hdr,S2: whiteLuminance = 1.0
hdr_04000,test,2464,3280,2464,3280,1,3,float32,20.61,-5.960464477539065e-08,255.0,16.368789672851562,4.928284168243408,0.0625,0.19921875,0.4453125,1.0546875,4.4375,17.875,69.5,107.5,193.0,239.0,2.062216239045508e-07,2.062216239045508e-07,0.0,4.1244324780910153e-08,1.4435513673318551e-06,0.2329847775446098,5.279273571956499e-06,3.4896772916636984,16.977550506591797,16.827411651611328,15.301443099975586,0.00390625,A: max=255,2464x3280,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150404_130410_192_.hdr,S2: whiteLuminance = 1.0
hdr_04001,train,2464,3280,2464,3280,1,3,float32,19.53,-1.1920928955078125e-07,255.0,21.834936141967773,6.671140193939209,0.208984375,0.4375,0.8125,1.875,4.78125,22.125,99.0,126.0,157.0,174.0,0.0,8.24886495618203e-08,0.0,4.1244324780910153e-08,2.474659486854609e-07,0.0815051373930947,1.2373297434273044e-07,2.8757858356998547,17.221641540527344,21.489765167236328,26.79340171813965,0.0078125,A: max=255,2464x3280,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150404_132155_318_.hdr,S2: whiteLuminance = 1.0
hdr_04002,train,2464,3280,2464,3280,1,3,float32,20.76,-5.960464477539065e-08,255.0,6.220639228820801,1.183496117591858,0.041015625,0.05859375,0.12890625,0.31640625,0.7421875,2.75,21.125,131.0,236.0,237.0,0.0,8.24886495618203e-08,0.0,4.1244324780910153e-08,8.24886495618203e-08,0.5780957577737303,7.423978460563826e-07,3.759962669212018,7.083753108978272,6.2427167892456055,5.335452556610107,0.00390625,A: max=255,2464x3280,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150404_132349_381_.hdr,S2: whiteLuminance = 1.0
hdr_04003,train,2464,3280,2464,3280,1,3,float32,20.93,-5.960464477539065e-08,255.0,19.353084564208984,2.4860095977783203,0.02294921875,0.0478515625,0.10107421875,0.47265625,1.3203125,10.375,115.0,161.0,195.0,211.0,8.24886495618203e-08,4.1244324780910153e-08,0.0,4.1244324780910153e-08,4.1244324780910153e-08,0.4383153590565938,4.3347785344736566e-05,3.9292667057305937,17.917348861694336,19.426572799682617,20.7153263092041,0.0009765625,A: max=255,2464x3280,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150404_140441_666_.hdr,S2: whiteLuminance = 1.0
hdr_04004,train,3280,2464,3280,2464,1,3,float32,21.57,-5.960464477539065e-08,255.0,5.667028427124023,1.488916039466858,0.01953125,0.05078125,0.11328125,0.333984375,1.1796875,5.625,19.5,71.5,204.0,243.0,3.299545982472812e-07,1.649772991236406e-07,0.0,4.1244324780910153e-08,1.154841093865484e-06,0.4759018071613346,0.0001207633829585,4.01890012840173,5.9462199211120605,5.705373287200928,5.349473476409912,0.001953125,A: max=255,3280x2464,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150404_143347_471_.hdr,S2: whiteLuminance = 1.0
hdr_04005,train,3280,2464,3280,2464,1,3,float32,14.74,-1.788139343261719e-07,255.0,29.81863594055176,11.723991394042969,0.2265625,0.392578125,0.6796875,3.875,10.75,52.25,93.0,107.0,118.0,212.0,0.0,1.2373297434273044e-07,0.0,4.1244324780910153e-08,5.361762221518319e-07,0.0895743420705311,3.711989230281913e-07,2.7166939790550377,27.475645065307617,29.49633979797364,32.48374938964844,0.001953125,A: max=255,3280x2464,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150404_152602_134_.hdr,S2: whiteLuminance = 1.0
hdr_04006,train,3280,2464,3280,2464,1,3,float32,18.19,-1.1920928955078125e-07,255.0,18.748828887939453,12.766446113586426,0.44140625,0.89453125,2.53125,6.71875,13.8125,23.875,55.5,84.5,153.0,245.0,0.0,4.1244324780910153e-08,0.0,4.1244324780910153e-08,1.3198183929891247e-06,0.012225890217506,8.24886495618203e-08,2.5398529526460285,18.166053771972656,18.785125732421875,19.29533576965332,0.005859375,A: max=255,3280x2464,1.0,ABSOLUTE,./batch2_hdr/5a9e_20150405_165352_614_.hdr,S2: whiteLuminance = 1.0
hdr_04007,test,4208,3120,4208,3120,1,3,float32,31.85,-0.0,255.0,6.801426887512207,3.766831636428833,0.16796875,0.421875,0.7421875,1.671875,3.625,7.1875,16.75,69.0,212.0,254.0,2.5389165123005426e-08,0.0,0.0,2.5389165123005426e-08,0.0003576317799226,0.1038083493792857,4.062266419680868e-07,3.1011073706610146,8.796936988830566,6.614266395568848,4.993043899536133,0.001953125,A: max=255,4208x3120,1.0,ABSOLUTE,./batch2_hdr/62CL_20150124_201237_840_.hdr,S2: whiteLuminance = 1.0
hdr_04008,train,4208,3120,4208,3120,1,3,float32,32.3,0.0,255.0,11.515189170837402,3.210818290710449,0.04931640625,0.08154296875,0.15625,0.66796875,3.8125,13.875,55.5,77.0,117.0,155.0,2.5389165123005426e-08,0.0,0.0,2.5389165123005426e-08,5.077833024601085e-08,0.3163784742533554,9.292434435019986e-06,3.375194440267312,12.216156959533691,11.303496360778809,11.02586555480957,0.000244140625,A: max=255,4208x3120,1.0,ABSOLUTE,./batch2_hdr/62CL_20150213_173422_334_.hdr,S2: whiteLuminance = 1.0
hdr_04009,train,4208,3120,4208,3120,1,3,float32,37.58,-5.960464477539065e-08,255.0,7.406813144683838,2.9295504093170166,0.046875,0.15234375,0.34375,1.046875,2.375,6.3125,26.75,100.5,188.0,197.0,2.5389165123005426e-08,3.55448311722076e-07,0.0,2.5389165123005426e-08,2.5389165123005426e-08,0.2371294197458646,1.6249065678723473e-05,3.603216568527905,10.349411010742188,7.025541305541992,4.84544563293457,0.0009765625,A: max=255,4208x3120,1.0,ABSOLUTE,./batch2_hdr/6FHF_20150303_112002_929_.hdr,S2: whiteLuminance = 1.0
hdr_04010,train,4208,3120,4208,3120,1,3,float32,36.96,-5.960464477539065e-08,255.0,5.285233020782471,2.0068016052246094,0.048828125,0.125,0.2578125,0.796875,1.8515625,3.9375,12.375,99.0,232.0,238.0,0.0,7.61674953690163e-08,0.0,2.5389165123005426e-08,5.077833024601085e-08,0.3119624859851808,4.138433915049885e-06,3.6768179371946927,7.313966751098633,4.760651111602783,3.781090021133423,0.001953125,A: max=255,4208x3120,1.0,ABSOLUTE,./batch2_hdr/6FHF_20150303_112939_112_.hdr,S2: whiteLuminance = 1.0
hdr_04011,train,4208,3120,4208,3120,1,3,float32,37.23,-0.0,255.0,6.581160545349121,2.3369643688201904,0.0244140625,0.103515625,0.24609375,0.71875,2.140625,6.25,20.5,68.5,232.0,240.0,7.61674953690163e-08,0.0,0.0,2.5389165123005426e-08,7.61674953690163e-08,0.3317378528078386,4.427870397452146e-05,3.977847932858674,9.059785842895508,6.142358303070068,4.541324138641357,0.0009765625,A: max=255,4208x3120,1.0,ABSOLUTE,./batch2_hdr/6FHF_20150303_113910_619_.hdr,S2: whiteLuminance = 1.0
hdr_04012,train,4208,3120,4208,3120,1,3,float32,24.65,-0.0,255.0,21.65526008605957,14.900187492370604,0.23046875,0.46875,1.125,11.875,18.375,27.0,58.5,75.0,97.0,132.0,5.077833024601085e-08,0.0,0.0,2.5389165123005426e-08,2.5389165123005426e-08,0.0434235461148483,1.015566604920217e-07,2.62415968793595,24.754356384277344,20.95549774169922,19.25592422485352,0.0078125,A: max=255,4208x3120,1.0,ABSOLUTE,./batch2_hdr/6FHF_20150303_114042_939_.hdr,S2: whiteLuminance = 1.0
hdr_04013,train,4208,3120,4208,3120,1,3,float32,26.21,-0.0,255.0,18.84540748596192,8.0764741897583,0.0595703125,0.150390625,0.3359375,2.578125,12.75,27.75,61.0,85.5,137.0,250.0,2.5389165123005426e-08,0.0,0.0,2.5389165123005426e-08,4.735079295440512e-05,0.1454783166374183,2.6912515030385755e-06,3.361690688785452,18.441068649291992,17.998573303222656,20.096555709838867,0.001953125,A: max=255,4208x3120,1.0,ABSOLUTE,./batch2_hdr/6FHF_20150303_114347_248_.hdr,S2: whiteLuminance = 1.0
hdr_04014,train,4208,3120,4208,3120,1,3,float32,31.41,-0.0,255.0,13.766343116760254,3.897226572036743,0.0703125,0.21484375,0.40625,1.1015625,2.421875,18.0,59.75,149.0,219.0,248.0,2.5389165123005426e-08,0.0,0.0,2.5389165123005426e-08,7.61674953690163e-08,0.216315229843034,1.523349907380326e-07,3.4934115750486616,15.777054786682127,13.602276802062988,11.919629096984863,0.005859375,A: max=255,4208x3120,1.0,ABSOLUTE,./batch2_hdr/6FHF_20150303_115050_790_.hdr,S2: whiteLuminance = 1.0
hdr_04015,train,4208,3120,4208,3120,1,3,float32,33.06,0.0,255.0,17.702880859375,9.902446746826172,0.41796875,0.8046875,1.796875,5.125,8.75,16.0,79.0,143.0,211.0,235.0,7.61674953690163e-08,0.0,0.0,2.5389165123005426e-08,2.5389165123005426e-08,0.0155766590296057,3.986098924311852e-06,2.7031386429243325,20.94714736938477,17.15831756591797,15.003206253051758,0.001953125,A: max=255,4208x3120,1.0,ABSOLUTE,./batch2_hdr/6FHF_20150303_120015_244_.hdr,S2: whiteLuminance = 1.0
hdr_04016,test,4208,3120,4208,3120,1,3,float32,30.02,-0.0,255.0,17.000085830688477,5.093935489654541,0.060546875,0.11767578125,0.21484375,1.046875,6.3125,27.25,60.5,95.0,179.0,211.0,2.5389165123005426e-08,0.0,0.0,2.5389165123005426e-08,7.61674953690163e-08,0.2415664810210913,9.013153618666929e-06,3.470761298121451,17.286081314086914,16.427391052246094,17.28683090209961,0.0009765625,A: max=255,4208x3120,1.0,ABSOLUTE,./batch2_hdr/6FHF_20150303_134800_238_.hdr,S2: whiteLuminance = 1.0
hdr_04017,train,4208,3120,4208,3120,1,3,float32,27.28,-0.0,255.0,13.025835990905762,4.29703950881958,0.09375,0.1806640625,0.3359375,2.078125,4.875,8.375,24.375,196.0,207.0,216.0,2.5389165123005426e-08,0.0,0.0,2.5389165123005426e-08,5.077833024601085e-08,0.1636469047561015,2.031133209840434e-06,3.343999069057161,14.071224212646484,12.635910034179688,12.370306015014648,0.00390625,A: max=255,4208x3120,1.0,ABSOLUTE,./batch2_hdr/6FHF_20150303_173407_964_.hdr,S2: whiteLuminance = 1.0
